trajectories1,trajectories2
804.282,1826.104
753.983,1806.315
868.195,1518.924
1141.013,1429.348
1364.756,1424.573
1516.273,1472.009
1660.023,1631.060
1683.883,1667.073
nan,nan
1835.448,1473.316
1857.350,1371.400
nan,nan
nan,nan
1841.361,1385.504
1777.995,1447.119
1726.263,1494.537
1739.487,1541.612
1677.353,1601.014
1579.411,1688.320
nan,nan
1735.245,1586.363
1778.173,1517.655
1844.477,1427.774
1894.471,1344.793
nan,nan
1950.486,1151.885
1959.517,1081.495
1908.722,931.019
1861.302,743.116
1817.743,631.781
1741.007,508.171
1621.079,393.943
1523.291,322.325
1410.805,295.497
1325.318,272.681
1179.689,252.694
1105.512,259.505
1063.533,228.337
1043.180,206.734
954.277,195.912
877.823,258.133
852.808,266.649
816.119,272.595
757.389,320.368
744.924,370.731
682.230,472.014
639.605,547.223
600.078,529.730
510.896,463.708
459.940,453.777
491.792,362.658
585.211,347.962
698.086,443.948
710.891,521.897
698.267,553.896
702.669,556.159
697.043,580.116
666.997,631.109
624.214,668.190
720.944,764.388
785.827,769.214
808.262,744.881
791.158,850.244
809.953,890.308
813.504,919.359
870.121,909.231
970.686,910.503
1036.357,892.715
1132.269,862.740
1224.757,778.793
1323.580,773.074
1420.882,775.549
1512.020,841.642
1532.001,867.999
1600.627,901.776
1660.585,914.336
1741.371,901.481
1786.408,807.009
1737.321,699.291
1687.469,628.293
1602.067,551.613
1493.489,471.227
1412.184,412.948
1336.857,411.071
1249.734,413.497
1204.138,417.977
1174.791,411.617
1110.519,347.892
1053.247,305.056
1012.379,253.419
983.063,221.516
1038.116,196.876
1085.214,206.464
1406.043,193.220
1501.504,335.318
1596.980,447.149
1682.634,561.271
1714.376,668.846
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1266.975,140.293
1157.167,130.305
1085.573,124.273
969.610,160.116
960.307,192.466
886.394,225.085
824.183,325.757
751.741,419.828
711.036,561.450
647.676,649.854
651.930,788.228
603.552,908.435
596.580,1048.770
608.277,1106.034
640.434,1217.983
677.460,1326.827
749.992,1440.643
852.135,1526.174
931.200,1579.504
1075.203,1588.909
1197.972,1544.945
1251.182,1514.098
1338.621,1432.202
1435.920,1380.863
1503.555,1317.970
1515.808,1295.845
1548.746,1226.814
1552.990,1117.828
1600.479,1104.286
1628.558,1100.018
1513.991,1209.812
1429.688,1183.035
1347.840,1105.359
1347.803,1014.767
1286.840,950.151
1258.089,965.663
1170.790,958.881
1049.781,944.450
979.891,904.374
874.308,811.405
843.901,823.854
875.428,1229.953
726.293,1448.236
743.573,1492.957
723.269,1733.840
867.067,1522.791
984.220,1342.311
1033.718,1261.039
1116.924,1154.343
1193.900,1070.472
1188.612,1034.923
1158.208,985.075
1248.608,885.193
1301.273,833.748
1351.204,762.081
1373.854,728.513
1463.100,650.972
1549.450,614.978
1621.628,641.099
1625.716,738.151
1690.489,782.652
1770.232,742.011
1848.189,814.087
1914.897,914.083
1921.430,1005.332
nan,nan
nan,nan
1960.833,1133.037
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1677.691,359.878
1633.491,336.878
1615.060,317.840
1493.745,229.654
nan,nan
1279.125,138.827
1134.737,113.038
948.942,93.324
829.649,112.641
nan,nan
nan,nan
nan,nan
276.629,473.285
267.801,493.754
nan,nan
169.728,659.007
nan,nan
nan,nan
101.404,971.009
122.530,1117.874
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
486.919,1697.550
505.143,1745.777
590.634,1829.109
686.456,1890.216
nan,nan
903.418,1919.087
972.498,1948.492
nan,nan
nan,nan
753.060,1905.697
660.421,1819.038
575.052,1774.046
466.643,1701.812
397.733,1651.658
319.855,1543.357
302.170,1481.375
237.011,1137.125
368.360,755.688
387.628,695.388
351.836,606.845
335.623,498.628
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
376.695,1639.036
nan,nan
492.896,1779.143
588.260,1830.256
751.054,1853.741
860.761,1885.952
1000.622,1903.771
1128.968,1861.779
1241.775,1835.614
1373.459,1735.285
1419.097,1644.032
1436.394,1516.120
1450.031,1401.355
1460.404,1273.562
1436.522,1190.791
1410.333,1164.300
1404.305,991.739
1397.103,921.824
1384.748,906.734
1255.252,885.882
1181.991,811.580
1146.758,807.749
1067.991,816.819
1019.060,832.009
890.317,838.438
821.945,889.171
798.676,906.082
752.896,952.614
705.079,1003.479
611.559,1146.149
616.532,1216.541
625.551,1242.485
600.370,1258.880
463.171,1504.152
nan,nan
722.745,1804.906
1148.649,1908.572
1346.443,1841.370
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1781.318,1521.521
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
898.614,1868.373
804.785,1867.522
724.309,1774.810
581.950,1608.480
560.371,1515.307
559.800,1433.214
666.095,1173.386
771.673,1097.788
813.789,1071.155
884.575,718.828
982.976,617.104
1130.292,507.129
1158.387,367.350
1396.475,398.349
1440.246,399.446
1523.296,351.564
1559.014,331.850
1579.600,316.809
nan,nan
nan,nan
1442.007,217.743
1231.243,323.368
1219.911,316.169
1028.901,423.088
954.367,92.726
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
299.412,440.842
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
